Tracking Number,Lat,Lng
M34034,19.42847,-99.12766
M34035,19.42847,-99.12766
M34036,19.42847,-99.12766
M34037,19.42847,-99.12766
M34038,19.42847,-99.12766
M34039,19.42847,-99.12766
M34040,19.42847,-99.12766
M34041,19.42847,-99.12766
M34042,19.42847,-99.12766
M34043,19.42847,-99.12766
M34044,19.42847,-99.12766
M34045,19.42847,-99.12766
M34046,19.42847,-99.12766
M34047,19.42847,-99.12766
M34048,19.42847,-99.12766
M34049,19.42847,-99.12766
M34050,19.42847,-99.12766
M34051,19.42847,-99.12766
M34052,19.42847,-99.12766
M34053,19.42847,-99.12766
M34054,19.42847,-99.12766
M34055,19.42847,-99.12766
M34056,19.42847,-99.12766
M34057,19.42847,-99.12766
M34058,19.42847,-99.12766
M34059,19.42847,-99.12766
M34060,19.42847,-99.12766
M34061,19.42847,-99.12766
M34062,19.42847,-99.12766
M34063,19.42847,-99.12766
M34064,19.42847,-99.12766
M34065,19.42847,-99.12766
M34066,19.42847,-99.12766
M34067,19.42847,-99.12766
M34068,19.42847,-99.12766
M34069,19.42847,-99.12766
M34070,19.42847,-99.12766
M34071,19.42847,-99.12766
M34072,19.42847,-99.12766
M34073,19.42847,-99.12766
M34074,19.42847,-99.12766
M34075,19.42847,-99.12766
M34076,19.42847,-99.12766
M34077,19.42847,-99.12766
M34078,19.42847,-99.12766
M34079,19.42847,-99.12766
M34080,19.42847,-99.12766
M34081,19.42847,-99.12766
M34082,19.42847,-99.12766
M34083,19.42847,-99.12766
M34084,19.42847,-99.12766
M34085,19.42847,-99.12766
M34086,19.42847,-99.12766
M34087,19.42847,-99.12766
M34088,19.42847,-99.12766
M34089,19.42847,-99.12766
M34090,19.42847,-99.12766
M34091,19.42847,-99.12766
M34092,19.42847,-99.12766
M34093,19.42847,-99.12766
M34094,19.42847,-99.12766
M34095,19.42847,-99.12766
M34096,19.42847,-99.12766
M34097,19.42847,-99.12766
M34098,19.42847,-99.12766
M34099,19.42847,-99.12766
M34100,19.42847,-99.12766
M34101,19.42847,-99.12766
M34102,19.42847,-99.12766
M34103,19.42847,-99.12766
M34104,19.42847,-99.12766
M34105,19.42847,-99.12766
M34106,19.42847,-99.12766
M34107,19.42847,-99.12766
M34108,19.42847,-99.12766
M34109,19.42847,-99.12766
M34110,19.42847,-99.12766
M34111,19.42847,-99.12766
M34112,19.42847,-99.12766
M34113,19.42847,-99.12766
M34114,19.42847,-99.12766
M34115,19.42847,-99.12766
M34116,19.42847,-99.12766
M34117,19.42847,-99.12766
M34118,19.42847,-99.12766
M34119,19.42847,-99.12766
M34120,19.42847,-99.12766
M34121,19.42847,-99.12766
M34122,19.42847,-99.12766
M34123,19.42847,-99.12766
M34124,19.42847,-99.12766
M34125,19.42847,-99.12766
M34126,19.42847,-99.12766
M34127,19.42847,-99.12766
M34128,19.42847,-99.12766
M34129,19.42847,-99.12766
M34130,19.42847,-99.12766
M34131,19.42847,-99.12766
M34132,19.42847,-99.12766
M34133,19.42847,-99.12766
M34134,19.42847,-99.12766
M34135,19.42847,-99.12766
M34136,19.42847,-99.12766
M34137,19.42847,-99.12766
M34138,19.42847,-99.12766
M34139,19.42847,-99.12766
M34140,19.42847,-99.12766
M34141,19.42847,-99.12766
M34142,19.42847,-99.12766
M34143,19.42847,-99.12766
M34144,19.42847,-99.12766
M34145,19.42847,-99.12766
M34146,19.42847,-99.12766
M34147,19.42847,-99.12766
M34148,19.42847,-99.12766
M34149,19.42847,-99.12766
M34150,19.42847,-99.12766
M34151,19.42847,-99.12766
M34152,19.42847,-99.12766
M34153,19.42847,-99.12766
M34154,19.42847,-99.12766
M34155,19.42847,-99.12766
M34156,19.42847,-99.12766
M34157,19.42847,-99.12766
M34158,19.42847,-99.12766
M34159,19.42847,-99.12766
M34160,19.42847,-99.12766
M34161,19.42847,-99.12766
M34162,19.42847,-99.12766
M34163,19.42847,-99.12766
M34164,19.42847,-99.12766
M34165,19.42847,-99.12766
M34166,19.42847,-99.12766
M34167,19.42847,-99.12766
M34168,19.42847,-99.12766
M34169,19.42847,-99.12766
M34170,19.42847,-99.12766
M34171,19.42847,-99.12766
M34172,19.42847,-99.12766
M34173,19.42847,-99.12766
M34174,19.42847,-99.12766
M34175,19.42847,-99.12766
M34176,19.42847,-99.12766
M34177,19.42847,-99.12766
M34178,19.42847,-99.12766
M34179,19.42847,-99.12766
M34180,19.42847,-99.12766
M34181,19.42847,-99.12766
M34182,19.42847,-99.12766
M34183,19.42847,-99.12766
M34184,19.42847,-99.12766
M34185,19.42847,-99.12766
M34186,19.42847,-99.12766
M34187,19.42847,-99.12766
M34188,19.42847,-99.12766
M34189,19.42847,-99.12766
M34190,19.42847,-99.12766
M34191,19.42847,-99.12766
M34193,19.42847,-99.12766
M34194,19.42847,-99.12766
M34195,19.42847,-99.12766
M34196,19.42847,-99.12766
M34197,19.42847,-99.12766
M34198,19.42847,-99.12766
M34199,19.42847,-99.12766
M34200,19.42847,-99.12766
M34201,19.42847,-99.12766
M34202,19.42847,-99.12766
M34203,19.42847,-99.12766
M34204,19.42847,-99.12766
M34206,19.42847,-99.12766
M34207,19.42847,-99.12766
M34208,19.42847,-99.12766
M34209,19.42847,-99.12766
M34210,19.42847,-99.12766
M34211,23,-102
M34212,23,-102
M34213,23,-102
M34214,23,-102
M34215,23,-102
M34216,23,-102
M34217,23,-102
M34218,23,-102
M34219,23,-102
M34220,23,-102
M34221,23,-102
M34222,23,-102
M34223,23,-102
M34224,23,-102
M34225,23,-102
M34226,23,-102
M34227,23,-102
M34228,23,-102
M34229,23,-102
M34230,23,-102
M34231,23,-102
M34232,23,-102
M34233,23,-102
M34234,23,-102
M34235,23,-102
M34236,23,-102
M34237,23,-102
M34238,23,-102
M34239,23,-102
M34240,23,-102
M34241,23,-102
M34242,23,-102
M34243,23,-102
M34244,23,-102
M34245,23,-102
M34246,23,-102
M34247,23,-102
M34248,23,-102
M34249,23,-102
M34250,23,-102
M34251,23,-102
M34252,23,-102
M34253,23,-102
M34254,23,-102
M34255,23,-102
M34256,23,-102
M34257,23,-102
M34258,23,-102
M34259,23,-102
M34260,23,-102
M34261,23,-102
M34262,23,-102
M34263,23,-102
M34264,23,-102
M34265,23,-102
M34266,23,-102
M34267,23,-102
M34268,23,-102
M34269,23,-102
M34270,23,-102
M34271,23,-102
M34272,23,-102
M34273,23,-102
M34274,23,-102
M34275,23,-102
M34276,23,-102
M34277,23,-102
M34278,23,-102
M34279,23,-102
M34280,23,-102
M34281,23,-102
M34282,23,-102
M34283,23,-102
M34284,23,-102
M34285,23,-102
M34286,23,-102
M34287,23,-102
M34288,23,-102
M34289,23,-102
M34290,23,-102
M34291,23,-102
M34292,23,-102
M34293,23,-102
M34294,23,-102
M34295,23,-102
M34296,23,-102
M34297,23,-102
M34298,23,-102
M34299,23,-102
M34300,23,-102
M34301,23,-102
M34302,23,-102
M34303,23,-102
M34304,23,-102
M34305,23,-102
M34306,23,-102
M34307,23,-102
M34308,23,-102
M34309,23,-102
M34310,23,-102
M34311,23,-102
M34312,23,-102
M34313,23,-102
M34314,23,-102
M34315,23,-102
M34316,23,-102
M34317,23,-102
M34318,23,-102
M34319,23,-102
M34320,23,-102
M34321,23,-102
M34322,23,-102
M34323,23,-102
M34324,23,-102
M34325,23,-102
M34326,23,-102
M34327,23,-102
M34328,23,-102
M34329,23,-102
M34330,23,-102
M34331,23,-102
M34332,23,-102
M34333,23,-102
M34334,23,-102
M34335,23,-102
M34336,23,-102
M34337,23,-102
M34338,23,-102
M34339,23,-102
M34340,23,-102
M34341,23,-102
M34342,23,-102
M34343,23,-102
M34344,23,-102
M34345,23,-102
M34346,23,-102
M34347,23,-102
M34348,23,-102
M34349,23,-102
M34350,23,-102
M34351,23,-102
M34352,23,-102
M34353,23,-102
M34354,23,-102
M34355,23,-102
M34356,23,-102
M34357,23,-102
M34358,23,-102
M34359,23,-102
M34360,23,-102
M34361,23,-102
M34362,23,-102
M34363,23,-102
M34364,23,-102
M34365,23,-102
M34366,23,-102
M34367,23,-102
M34368,23,-102
M34369,23,-102
M34370,23,-102
M34371,23,-102
M34372,23,-102
M34373,23,-102
M34374,23,-102
M34375,23,-102
M34376,23,-102
M34377,23,-102
M34378,23,-102
M34379,23,-102
M34380,23,-102
M34381,23,-102
M34382,23,-102
M34383,23,-102
M34384,23,-102
M34385,23,-102
M34386,23,-102
M34387,23,-102
M34388,23,-102
M34389,23,-102
M34390,23,-102
M34391,23,-102
M34392,23,-102
M34393,23,-102
M34394,23,-102
M34395,23,-102
M34396,23,-102
M34397,23,-102
M34398,23,-102
M34399,23,-102
M34400,23,-102
M34401,23,-102
M34402,23,-102
M34403,23,-102
M34404,23,-102
M34405,23,-102
M34406,23,-102
M34407,23,-102
M34408,23,-102
M34409,23,-102
M34410,23,-102
M34411,23,-102
M34412,23,-102
M34413,23,-102
M34414,23,-102
M34415,23,-102
M34416,23,-102
M34417,23,-102
M34418,23,-102
M34419,23,-102
M34420,23,-102
M34421,23,-102
M34422,23,-102
M34423,23,-102
M34424,23,-102
M34425,23,-102
M34426,23,-102
M34427,23,-102
M34428,23,-102
M34429,23,-102
M34430,23,-102
M34431,23,-102
M34432,23,-102
M34433,23,-102
M34434,23,-102
M34435,23,-102
M34436,23,-102
M34437,23,-102
M34438,23,-102
M34439,23,-102
M34440,23,-102
M34441,23,-102
M34442,23,-102
M34443,23,-102
M34444,23,-102
M34445,23,-102
M34446,23,-102
M34447,23,-102
M34448,23,-102
M34449,23,-102
M34450,23,-102
M34451,23,-102
M34452,23,-102
M34453,23,-102
M34454,23,-102
M34455,23,-102
M34456,23,-102
M34457,23,-102
M34458,23,-102
M34459,23,-102
M34460,23,-102
M34461,23,-102
M34462,23,-102
M34463,23,-102
M34464,23,-102
M34465,23,-102
M34466,23,-102
M34467,23,-102
M34468,23,-102
M34469,23,-102
M34470,23,-102
M34471,23,-102
M34472,23,-102
M34473,23,-102
M34474,23,-102
M34475,23,-102
M34476,23,-102
M34477,23,-102
M34478,23,-102
M34479,23,-102
M34480,23,-102
M34481,23,-102
M34482,23,-102
M34483,23,-102
M34484,23,-102
M34485,23,-102
M34486,23,-102
M34487,23,-102
M34488,23,-102
M34489,23,-102
M34490,23,-102
M34491,23,-102
M34492,23,-102
M34493,23,-102
M34494,23,-102
M34495,23,-102
M34496,23,-102
M34497,23,-102
M34498,23,-102
M34499,23,-102
M34500,23,-102
M34501,23,-102
M34502,23,-102
M34503,23,-102
M34504,23,-102
M34505,23,-102
M34506,23,-102
M34507,23,-102
M34508,23,-102
M34509,23,-102
M34510,23,-102
M34511,23,-102
M34512,23,-102
M34513,23,-102
M34514,23,-102
M34515,23,-102
M34516,23,-102
M34517,23,-102
M34518,23,-102
M34519,23,-102
M34520,23,-102
M34521,23,-102
M34522,23,-102
M34523,23,-102
M34524,23,-102
M34525,23,-102
M34526,23,-102
M34527,23,-102
M34528,23,-102
M34529,23,-102
M34530,23,-102
M34531,23,-102
M34532,23,-102
M34533,23,-102
M34534,23,-102
M34535,23,-102
M34536,23,-102
M34537,23,-102
M34538,23,-102
M34539,23,-102
M34540,23,-102
M34541,23,-102
M34542,23,-102
M34543,23,-102
M34544,23,-102
M34545,23,-102
M34546,23,-102
M34547,23,-102
M34548,23,-102
M34549,23,-102
M34550,23,-102
M34551,23,-102
M34552,23,-102
M34553,23,-102
M34554,23,-102
M34555,23,-102
M34556,23,-102
M34557,23,-102
M34558,23,-102
M34559,23,-102
M34560,23,-102
M34561,23,-102
M34562,23,-102
M34563,23,-102
M34564,23,-102
M34565,23,-102
M34566,23,-102
M34567,23,-102
M34568,23,-102
M34569,23,-102
M34570,23,-102
M34571,23,-102
M34572,23,-102
M34573,23,-102
M34574,23,-102
M34575,23,-102
M34576,23,-102
M34577,23,-102
M34578,23,-102
M34579,23,-102
M34580,23,-102
M34581,23,-102
M34582,23,-102
M34583,23,-102
M34584,23,-102
M34585,23,-102
M34586,23,-102
M34587,23,-102
M34588,23,-102
M34589,23,-102
M34590,23,-102
M34591,23,-102
M34592,23,-102
M34593,23,-102
M34594,23,-102
M34595,23,-102
M34596,23,-102
M34597,23,-102
M34598,23,-102
M34599,23,-102
M34600,23,-102
M34601,23,-102
M34602,23,-102
M34603,23,-102
M34604,23,-102
M34605,23,-102
M34606,23,-102
M34607,23,-102
M34608,23,-102
M34609,23,-102
M34610,23,-102
M34611,23,-102
M34612,23,-102
M34613,23,-102
M34614,23,-102
M34615,23,-102
M34616,23,-102
M34617,23,-102
M34618,23,-102
M34619,23,-102
M34620,23,-102
M34621,23,-102
M34622,23,-102
M34623,23,-102
M34624,23,-102
M34625,23,-102
M34626,23,-102
M34627,23,-102
M34628,23,-102
M34629,23,-102
M34630,23,-102
M34631,23,-102
M34632,23,-102
M34633,23,-102
M34634,23,-102
M34635,23,-102
M34636,23,-102
M34637,23,-102
M34638,23,-102
M34639,23,-102
M34640,23,-102
M34641,23,-102
M34642,23,-102
M34643,23,-102
M34644,23,-102
M34645,23,-102
M34646,23,-102
M34647,23,-102
M34648,23,-102
M34649,23,-102
M34650,23,-102
M34651,23,-102
M34652,23,-102
M34653,23,-102
M34654,23,-102
M34655,23,-102
M34656,23,-102
M34657,23,-102
M34658,23,-102
M34659,23,-102
M34660,23,-102
M34661,23,-102
M34662,23,-102
M34663,23,-102
M34664,23,-102
M34665,23,-102
M34666,23,-102
M34667,23,-102
M34668,23,-102
M34669,23,-102
M34670,23,-102
M34671,23,-102
M34672,23,-102
M34673,23,-102
M34674,23,-102
M34675,23,-102
M34676,23,-102
M34677,23,-102
M34678,23,-102
M34679,23,-102
M34680,23,-102
M34681,23,-102
M34682,23,-102
M34683,23,-102
M34684,23,-102
M34685,23,-102
M34686,23,-102
M34687,23,-102
M34688,23,-102
M34689,23,-102
M34690,23,-102
M34691,23,-102
M34692,23,-102
M34693,23,-102
M34694,23,-102
M34695,23,-102
M34696,23,-102
M34697,23,-102
M34698,23,-102
M34699,23,-102
M34700,23,-102
M34701,23,-102
M34702,23,-102
M34703,23,-102
M34704,23,-102
M34705,23,-102
M34706,23,-102
M34707,23,-102
M34708,23,-102
M34709,23,-102
M34710,23,-102
M34711,23,-102
M34712,23,-102
M34713,23,-102
M34714,23,-102
M34715,23,-102
M34716,23,-102
M34717,23,-102
M34718,23,-102
M34719,23,-102
M34720,23,-102
M34721,23,-102
M34722,23,-102
M34723,23,-102
M34724,23,-102
M34725,23,-102
M34726,23,-102
M34727,23,-102
M34728,23,-102
M34729,23,-102
M34730,23,-102
M34731,23,-102
M34732,23,-102
M34733,23,-102
M34734,23,-102
M34735,23,-102
M34736,23,-102
M34737,23,-102
M34738,23,-102
M34739,23,-102
M34740,23,-102
M34741,23,-102
M34742,23,-102
M34743,23,-102
M34744,23,-102
M34745,23,-102
M34746,23,-102
M34747,23,-102
M34748,23,-102
M34749,23,-102
M34750,23,-102
M34751,23,-102
M34752,23,-102
M34753,23,-102
M34754,23,-102
M34755,23,-102
M34756,23,-102
M34757,23,-102
M34758,23,-102
M34759,23,-102
M34760,23,-102
M34761,23,-102
M34762,23,-102
M34763,23,-102
M34764,23,-102
M34765,23,-102
M34766,23,-102
M34767,23,-102
M34768,23,-102
M34769,23,-102
M34770,23,-102
M34771,23,-102
M34772,23,-102
M34773,23,-102
M34774,23,-102
M34775,23,-102
M34776,23,-102
M34777,23,-102
M34778,23,-102
M34779,23,-102
M34780,23,-102
M34781,23,-102
M34782,23,-102
M34783,23,-102
M34784,23,-102
M34785,23,-102
M34786,23,-102
M34787,23,-102
M34788,23,-102
M34789,23,-102
M34790,23,-102
M34791,23,-102
M34792,23,-102
M34793,23,-102
M34794,23,-102
M34795,23,-102
M34796,23,-102
M34797,23,-102
M34798,23,-102
M34799,23,-102
M34800,23,-102
M34801,23,-102
M34802,23,-102
M34803,23,-102
M34804,23,-102
M34805,23,-102
M34806,23,-102
M34807,23,-102
M34808,23,-102
M34809,23,-102
M34810,23,-102
M34811,23,-102
M34812,23,-102
M34813,23,-102
M34814,23,-102
M34815,23,-102
M34816,23,-102
M34817,23,-102
M34818,23,-102
M34819,23,-102
M34820,23,-102
M34821,23,-102
M34822,23,-102
M34823,23,-102
M34824,23,-102
M34825,23,-102
M34826,23,-102
M34827,23,-102
M34828,23,-102
M34829,23,-102
M34830,23,-102
M34831,23,-102
M34832,23,-102
M34833,23,-102
M34834,23,-102
M34835,23,-102
M34836,23,-102
M34837,23,-102
M34838,23,-102
M34839,23,-102
M34840,23,-102
M34841,23,-102
M34842,23,-102
M34843,23,-102
M34844,23,-102
M34845,23,-102
M34846,23,-102
M34847,23,-102
M34848,23,-102
M34849,23,-102
M34850,23,-102
M34851,23,-102
M34852,23,-102
M34853,23,-102
M34854,23,-102
M34855,23,-102
M34856,23,-102
M34857,23,-102
M34858,23,-102
M34859,23,-102
M34860,23,-102
M34861,23,-102
M34862,23,-102
M34863,23,-102
M34864,23,-102
M34865,23,-102
M34866,23,-102
M34867,23,-102
M34868,23,-102
M34869,23,-102
M34870,23,-102
M34871,23,-102
M34872,23,-102
M34873,23,-102
M34874,23,-102
M34875,23,-102
M34876,23,-102
M34877,23,-102
M34878,23,-102
M34879,23,-102
M34880,23,-102
M34881,23,-102
M34882,23,-102
M34883,23,-102
M34884,23,-102
M34885,23,-102
M34886,23,-102
M34887,23,-102
M34888,23,-102
M34889,23,-102
M34890,23,-102
M34891,23,-102
M34892,23,-102
M34893,23,-102
M34894,23,-102
M34895,23,-102
M34896,23,-102
M34897,23,-102
M34898,23,-102
M34899,23,-102
M34900,23,-102
M34901,23,-102
M34902,23,-102
M34903,23,-102
M34904,23,-102
M34905,23,-102
M34906,23,-102
M34907,23,-102
M34908,23,-102
M34909,23,-102
M34910,23,-102
M34911,23,-102
M34912,23,-102
M34913,23,-102
M34914,23,-102
M34915,23,-102
M34916,23,-102
M34917,23,-102
M34918,23,-102
M34919,23,-102
M34920,23,-102
M34921,23,-102
M34922,23,-102
M34923,23,-102
M34924,23,-102
M34925,23,-102
M34926,23,-102
M34927,23,-102
M34928,23,-102
M34929,23,-102
M34930,23,-102
M34931,23,-102
M34932,23,-102
M34933,23,-102
M34934,23,-102
M34935,23,-102
M34936,23,-102
M34937,23,-102
M34938,23,-102
M34939,23,-102
M34940,23,-102
M34941,23,-102
M34942,23,-102
M34943,23,-102
M34944,23,-102
M34945,23,-102
M34946,23,-102
M34947,23,-102
M34948,23,-102
M34949,23,-102
M34950,23,-102
M34951,23,-102
M34952,23,-102
M34953,23,-102
M34954,23,-102
M34955,23,-102
M34956,23,-102
M34957,23,-102
M34958,23,-102
M34959,23,-102
M34960,23,-102
M34961,23,-102
M34962,23,-102
M34963,23,-102
M34964,23,-102
M34965,23,-102
M34966,23,-102
M34967,23,-102
M34968,23,-102
M34969,23,-102
M34970,23,-102
M34971,23,-102
M34972,23,-102
M34973,23,-102
M34974,23,-102
M34975,23,-102
M34976,23,-102
M34977,23,-102
M34978,23,-102
M34979,23,-102
M34980,23,-102
M34981,23,-102
M34982,23,-102
M34983,23,-102
M34984,23,-102
M34985,23,-102
M34986,23,-102
M34987,23,-102
M34988,23,-102
M34989,23,-102
M34990,23,-102
M34991,23,-102
M34992,23,-102
M34993,23,-102
M34994,23,-102
M34995,23,-102
M34996,23,-102
M34997,23,-102
M34998,23,-102
M34999,23,-102
M35000,23,-102
M35001,23,-102
M35002,23,-102
M35003,23,-102
M35004,23,-102
M35005,23,-102
M35006,23,-102
M35007,23,-102
M35008,23,-102
M35009,23,-102
M35010,23,-102
M35011,23,-102
M35012,23,-102
M35013,23,-102
M35014,23,-102
M35015,23,-102
M35016,23,-102
M35017,23,-102
M35018,23,-102
M35019,23,-102
M35020,23,-102
M35021,23,-102
M35022,23,-102
M35023,23,-102
M35024,23,-102
M35025,23,-102
M35026,23,-102
M35027,23,-102
M35028,23,-102
M35029,23,-102
M35030,23,-102
M35031,23,-102
M35032,23,-102
M35033,23,-102
M35034,23,-102
M35035,23,-102
M35036,23,-102
M35037,23,-102
M35038,23,-102
M35039,23,-102
M35040,23,-102
M35041,23,-102
M35042,23,-102
M35043,23,-102
M35044,23,-102
M35045,23,-102
M35046,23,-102
M35047,23,-102
M35048,23,-102
M35049,23,-102
M35050,23,-102
M35051,23,-102
M35052,23,-102
M35053,23,-102
M35054,23,-102
M35055,23,-102
M35056,23,-102
M35057,23,-102
M35058,23,-102
M35059,23,-102
M35060,23,-102
M35061,23,-102
M35062,23,-102
M35063,23,-102
M35064,23,-102
M35065,23,-102
M35066,23,-102
M35067,23,-102
M35068,23,-102
M35069,23,-102
M35070,23,-102
M35071,23,-102
M35072,23,-102
M35073,23,-102
M35074,23,-102
M35075,23,-102
M35076,23,-102
M35077,23,-102
M35078,23,-102
M35079,23,-102
M35080,23,-102
M35081,23,-102
M35082,23,-102
M35083,23,-102
M35084,23,-102
M35085,23,-102
M35086,23,-102
M35087,23,-102
M35088,23,-102
M35089,23,-102
M35090,23,-102
M35091,23,-102
M35092,23,-102
M35093,23,-102
M35094,23,-102
M35095,23,-102
M35096,23,-102
M35097,23,-102
M35098,23,-102
M35099,23,-102
M35100,23,-102
M35101,23,-102
M35102,23,-102
M35103,23,-102
M35104,23,-102
M35105,23,-102
M35106,23,-102
M35107,23,-102
M35108,23,-102
M35109,23,-102
M35110,23,-102
M35111,23,-102
M35112,23,-102
M35113,23,-102
M35114,23,-102
M35115,23,-102
M35116,23,-102
M35117,23,-102
M35118,23,-102
M35119,23,-102
M35120,23,-102
M35121,23,-102
M35122,23,-102
M35123,23,-102
M35124,23,-102
M35125,23,-102
M35126,23,-102
M35127,23,-102
M35128,23,-102
M35129,23,-102
M35130,23,-102
M35131,23,-102
M35132,23,-102
M35133,23,-102
M35134,23,-102
M35135,23,-102
M35136,23,-102
M35137,23,-102
M35138,23,-102
M35139,23,-102
M35140,23,-102
M35141,23,-102
M35142,23,-102
M35143,23,-102
M35144,23,-102
M35145,23,-102
M35146,23,-102
M35147,23,-102
M35148,23,-102
M35149,23,-102
M35150,23,-102
M35151,23,-102
M35152,23,-102
M35153,23,-102
M35154,23,-102
M35155,23,-102
